Employee_ID,Name,Age,Gender,Department,Job_Role,Join_Date,Salary,Performance_Rating,Experience_Years,Attrition,Exit_Date,Attrition_Reason
308,Diane Harper,41,Male,HR,Analyst,2021-08-10,83541,2,7,Yes,2025-11-26,Better Offer
309,Tom Gibson,28,Male,Finance,Executive,2025-01-08,111713,3,12,Yes,2025-10-19,Low Salary
310,Timothy Jones,29,Female,HR,Engineer,2024-07-19,62421,4,14,No,,
311,Michael White,51,Male,HR,Executive,2022-10-20,77956,3,11,No,,
312,Rebecca Olson,39,Female,Finance,Manager,2022-06-23,58357,1,8,No,,
313,Justin Saunders,44,Male,Finance,Executive,2024-01-10,42182,1,3,No,,
314,Charles Mcneil,45,Male,Sales,Manager,2025-09-30,65090,5,2,No,,
315,Melanie Yates,36,Male,Sales,Engineer,2023-05-20,65960,1,8,No,,
316,Sergio Montgomery,46,Male,HR,Analyst,2022-11-15,79927,5,2,No,,
317,Christopher Ferguson,53,Male,IT,Analyst,2021-06-10,57429,3,4,No,,
318,Mr. Ryan Mcbride,35,Male,Finance,Executive,2021-10-28,36547,3,1,No,,
319,Eric Phillips,31,Female,HR,Analyst,2023-10-26,111689,3,9,No,,
320,Michael Brown,39,Male,Sales,Engineer,2024-09-22,82733,5,1,No,,
321,Lisa Andrews,24,Male,Sales,Manager,2024-09-21,57635,2,13,Yes,2025-10-30,Better Offer
322,John Edwards,38,Male,HR,Analyst,2026-02-06,74754,4,1,No,,
323,Lisa Cochran,32,Male,Sales,Manager,2022-05-24,49843,3,7,Yes,2022-09-13,Better Offer
324,Bradley Ross,50,Male,Sales,Executive,2021-09-12,33044,3,6,No,,
325,Christopher Mclean,31,Male,Finance,Analyst,2026-01-08,73973,4,12,Yes,2026-01-27,Work Pressure
326,Sandra Garcia,47,Male,Sales,Executive,2022-04-03,119693,2,13,No,,
327,Christina Schmidt DVM,28,Male,HR,Analyst,2023-04-13,34158,2,13,No,,
328,Henry Frazier,52,Female,Sales,Executive,2024-04-18,47376,5,2,No,,
329,Jennifer Graham,25,Female,IT,Executive,2022-06-11,76800,3,8,Yes,2023-03-13,Work Pressure
330,Brandon Wong,49,Female,HR,Executive,2025-06-06,98458,1,4,Yes,2026-02-02,Low Salary
331,Angela Swanson,44,Male,Sales,Executive,2026-04-24,68653,1,15,No,,
332,Patrick Ortiz,27,Female,Finance,Executive,2023-06-06,41010,4,12,No,,
333,Jacob Mcintyre,55,Female,Finance,Executive,2021-09-25,57312,1,6,No,,
334,Dr. Hannah Rice,37,Male,HR,Analyst,2023-03-03,72604,3,8,No,,
335,Willie Hernandez,23,Male,Finance,Manager,2022-03-03,79847,3,14,Yes,2024-02-05,Work Pressure
336,Robert Hatfield,36,Female,Sales,Analyst,2022-10-27,28781,4,2,Yes,2024-06-10,Work Pressure
337,Scott Moore,37,Female,HR,Engineer,2021-12-01,43682,1,3,No,,
338,Bradley Dennis,22,Female,IT,Manager,2021-07-16,97549,4,11,No,,
339,Shari Washington,51,Male,Finance,Executive,2022-10-03,102695,4,1,No,,
340,Amy Barnett,39,Female,Sales,Analyst,2025-01-11,27908,5,4,No,,
341,Michael Holmes,27,Male,Finance,Manager,2022-01-21,68303,3,8,No,,
342,Timothy White,27,Male,Finance,Engineer,2025-11-22,41422,3,2,No,,
343,Kristen Green,22,Male,Finance,Analyst,2025-08-24,85268,1,10,No,,
344,Charles Wright,48,Male,Sales,Analyst,2025-04-23,107939,4,1,No,,
345,Beverly Soto,22,Male,Sales,Analyst,2022-11-24,32598,4,2,No,,
346,Susan Moore,39,Female,Sales,Engineer,2026-04-23,31178,2,15,No,,
347,Brian Hamilton,32,Male,HR,Engineer,2022-05-26,61344,5,12,No,,
348,Kelly Hale,29,Female,HR,Engineer,2026-01-07,72947,4,4,No,,
349,Ryan Howard,38,Male,Finance,Manager,2023-08-22,99657,5,13,No,,
350,Jessica Nelson,42,Male,Sales,Engineer,2024-07-25,49491,5,12,No,,
351,Michael Mclaughlin,32,Female,Sales,Manager,2025-11-27,107588,5,9,Yes,2025-12-11,Work Pressure
352,Heather Ferguson,23,Female,Finance,Analyst,2024-05-15,55213,4,10,No,,
353,Timothy Jackson,50,Female,HR,Manager,2023-12-18,119147,3,3,No,,
354,Brooke Ellison,51,Female,IT,Engineer,2022-09-28,113519,5,11,No,,
355,Cheyenne Cobb,22,Female,Sales,Manager,2025-01-09,83410,5,9,Yes,2025-02-20,Low Salary
356,Joseph Jackson,24,Female,Sales,Manager,2021-09-14,26954,3,10,No,,
357,Rachel Hughes,52,Female,HR,Engineer,2021-06-15,110870,2,6,No,,
358,Alexandra Brown,46,Female,Sales,Analyst,2022-03-27,48816,1,10,Yes,2025-06-05,Work Pressure
359,Karla Burns,40,Male,IT,Analyst,2024-12-26,63307,5,14,No,,
360,Melissa Thomas,30,Male,Finance,Analyst,2022-08-26,107152,5,10,No,,
361,Chelsea Austin,52,Female,HR,Manager,2023-12-17,71724,4,3,Yes,2025-12-16,Better Offer
362,Sarah Wilson,29,Female,HR,Analyst,2025-04-21,69088,2,13,No,,
363,Emily Mitchell,45,Female,IT,Executive,2024-04-24,72592,5,12,No,,
364,Jeffrey Ross,50,Female,IT,Analyst,2023-10-16,100326,5,2,Yes,2024-09-28,Better Offer
365,Andrea Harmon,35,Male,IT,Executive,2023-01-24,78215,4,5,No,,
366,Emily Fletcher,48,Male,IT,Analyst,2022-12-28,108147,1,14,No,,
367,Jennifer Torres,38,Female,IT,Manager,2021-10-24,71586,1,2,No,,
368,Lauren Wall,44,Female,IT,Manager,2024-11-06,35722,5,7,No,,
369,Terry Davidson,38,Female,IT,Executive,2025-12-01,32498,5,2,No,,
370,Caroline Meyer,33,Male,Finance,Executive,2021-11-14,63423,1,7,No,,
371,Frank Juarez,25,Female,IT,Analyst,2022-11-12,67970,2,4,Yes,2023-06-06,Better Offer
372,Leslie Lester,39,Female,IT,Engineer,2023-01-08,75205,5,2,No,,
373,Timothy Trujillo,54,Female,IT,Analyst,2021-08-25,44405,2,10,No,,
374,Melissa Lin,55,Male,Sales,Executive,2024-06-05,51180,3,13,No,,
375,Tracy Luna,36,Female,IT,Analyst,2023-03-12,82538,1,9,No,,
376,Lindsey Martinez,34,Male,HR,Manager,2021-06-27,66787,5,14,No,,
377,Isaiah Harrell,24,Male,Sales,Analyst,2023-11-08,67911,4,2,No,,
378,Jesse Ellis,35,Female,Sales,Engineer,2025-04-14,69297,1,1,Yes,2026-02-23,Work Pressure
379,Eric Kelly,24,Female,IT,Manager,2023-01-17,76579,5,15,No,,
380,Carly Schmidt,34,Male,HR,Executive,2026-03-12,69011,5,14,No,,
381,Michael Schultz,50,Female,Finance,Analyst,2023-01-08,42108,4,10,No,,
382,Michael Mcdowell,28,Female,HR,Analyst,2022-05-03,52889,2,4,No,,
383,Kristin Little,49,Male,Finance,Executive,2024-02-27,64731,5,10,No,,
384,Susan Barr,46,Male,HR,Analyst,2022-12-16,92198,2,5,No,,
385,Robert Gibson,36,Female,Finance,Executive,2022-10-25,30833,1,10,No,,
386,Jeffrey Mitchell DDS,33,Male,Finance,Engineer,2026-02-09,54196,5,5,No,,
387,Lauren Brown,46,Male,IT,Manager,2022-02-16,79134,4,15,No,,
388,Brenda Juarez,34,Male,HR,Manager,2024-03-05,49929,4,1,No,,
389,Peter Gonzalez,39,Male,HR,Manager,2025-11-03,116051,1,2,No,,
390,Eric Peters,55,Female,IT,Engineer,2023-06-02,99433,2,11,Yes,2025-07-03,Work Pressure
391,Marie Bush,51,Male,Finance,Manager,2023-05-11,25228,2,13,Yes,2024-06-10,Low Salary
392,Ruben Schneider,55,Male,HR,Engineer,2023-06-30,56526,5,11,Yes,2025-06-26,Work Pressure
393,Amy Lewis,43,Female,HR,Manager,2022-10-21,87792,3,8,No,,
394,Sarah Hernandez,25,Female,HR,Engineer,2021-05-24,32829,2,7,No,,
395,Stephanie Barber,53,Female,Finance,Analyst,2024-04-09,98651,5,5,No,,
396,Nicole Taylor,45,Male,IT,Executive,2021-06-26,34652,3,5,No,,
397,Michael Murray,42,Female,IT,Analyst,2023-10-17,55913,4,4,Yes,2024-06-27,Low Salary
398,Aaron Miles,38,Male,HR,Manager,2024-08-18,56811,4,8,No,,
399,Nancy Brown,31,Male,Sales,Analyst,2024-02-01,44467,1,9,Yes,2025-01-08,Work Pressure
400,David Mcdaniel,42,Female,Sales,Manager,2024-07-28,43918,5,7,No,,
401,Valerie Stuart,43,Female,IT,Analyst,2025-08-15,63394,5,9,Yes,2025-10-26,Better Offer
402,Troy Richard,50,Female,Sales,Manager,2023-01-15,40924,3,15,No,,
403,Rachel Alexander,43,Male,Finance,Manager,2025-07-20,34911,4,8,Yes,2026-04-05,Better Offer
404,Steven Phillips,25,Female,HR,Executive,2022-03-19,89171,1,15,No,,
405,Richard Hill,23,Male,Sales,Analyst,2021-07-06,104654,5,10,No,,
406,Lacey Miller,41,Male,Finance,Analyst,2021-09-26,57647,5,12,No,,
407,Natalie Gonzales MD,47,Female,HR,Manager,2021-11-23,47881,3,9,No,,
408,Timothy Deleon,41,Male,HR,Manager,2025-05-02,49972,5,12,Yes,2025-06-15,Low Salary
409,Rickey Macias,41,Female,Finance,Engineer,2024-05-02,112469,3,8,No,,
410,Chelsea Thompson,24,Male,HR,Executive,2025-12-11,54858,1,3,No,,
411,Chris Garcia,48,Female,Sales,Analyst,2023-09-27,50536,1,4,No,,
412,Carolyn Murphy,40,Female,Sales,Executive,2024-09-10,27184,2,4,Yes,2025-04-03,Work Pressure
413,Sarah Key,42,Male,IT,Executive,2023-06-06,75893,5,9,Yes,2024-07-07,Low Salary
414,Shelby Montoya,35,Male,Finance,Analyst,2025-12-10,26943,2,1,No,,
415,Glenn Ramos,49,Female,IT,Engineer,2023-02-18,30381,5,3,No,,
416,Desiree Walker,33,Male,Finance,Manager,2026-01-02,118259,2,8,Yes,2026-04-23,Low Salary
417,Andrea Cox,44,Male,Finance,Engineer,2022-12-15,99226,3,5,Yes,2024-04-30,Work Pressure
418,Ryan Bright,30,Male,Sales,Manager,2023-10-25,72897,5,8,No,,
419,Daniel Mejia,35,Female,Sales,Manager,2024-09-14,59853,4,1,No,,
420,Robert Nunez,34,Male,Finance,Analyst,2025-10-15,89654,4,6,No,,
421,Steven Oneal,34,Female,Sales,Analyst,2025-10-17,33956,3,5,No,,
422,Eric Jacobson,37,Male,HR,Engineer,2025-03-26,47270,2,8,Yes,2025-08-30,Work Pressure
423,Geoffrey Hernandez DDS,28,Female,Finance,Executive,2024-09-14,113804,1,13,No,,
424,Cynthia Castillo,50,Male,Sales,Engineer,2024-04-07,56104,5,7,Yes,2025-09-20,Better Offer
425,Eric Castro,23,Male,Sales,Analyst,2023-07-03,97697,1,7,No,,
426,Robert Richardson,29,Female,HR,Executive,2025-02-01,33903,4,5,No,,
427,Brianna Jimenez,39,Male,Finance,Engineer,2023-07-04,113973,3,5,Yes,2025-12-13,Work Pressure
428,Matthew Lewis,30,Male,Finance,Manager,2026-04-23,29485,2,2,Yes,2026-04-27,Better Offer
429,James Carson,53,Female,Finance,Analyst,2023-07-15,62038,4,11,No,,
430,Wesley Arnold,47,Male,IT,Executive,2024-04-17,99085,2,7,Yes,2025-07-07,Work Pressure
431,Hannah Richard,33,Male,IT,Executive,2024-08-20,58651,2,4,Yes,2025-07-24,Better Offer
432,Robert Gardner,31,Female,HR,Executive,2021-08-22,67217,1,5,Yes,2022-03-04,Low Salary
433,Nathan Harris,40,Male,Sales,Analyst,2022-02-04,69725,4,10,No,,
434,Cassandra Brown,32,Male,Finance,Analyst,2022-03-18,116745,5,7,No,,
435,Brandon Hill,26,Male,Finance,Manager,2026-02-03,106392,2,12,Yes,2026-02-07,Low Salary
436,Joseph Stein,43,Male,Sales,Executive,2022-11-14,26632,2,15,No,,
437,Jamie Guerra,42,Female,HR,Executive,2023-05-20,95295,4,11,No,,
438,Crystal Guerrero,23,Female,HR,Executive,2026-02-07,86843,4,6,No,,
439,Paige Torres DDS,25,Female,Finance,Analyst,2022-11-15,96347,5,10,No,,
440,Julie Spencer,53,Male,Finance,Engineer,2025-09-08,72498,3,15,No,,
441,Michael Curry,31,Female,Sales,Executive,2022-12-29,72577,4,5,No,,
442,Christina Dalton,40,Male,IT,Engineer,2021-06-06,30954,3,12,No,,
443,Tammy Brown DDS,38,Female,Finance,Engineer,2021-11-03,103362,1,1,No,,
444,Tommy Russell,31,Male,IT,Analyst,2023-03-13,90260,4,6,No,,
445,William Sanchez,33,Male,IT,Manager,2021-05-09,83482,1,5,No,,
446,Brandon Maxwell,35,Female,IT,Executive,2022-10-28,72848,3,15,No,,
447,Juan Morgan,23,Male,IT,Analyst,2024-11-20,92429,2,9,Yes,2025-05-24,Work Pressure
448,Katelyn Krause,26,Female,HR,Manager,2021-10-31,113138,4,1,Yes,2024-08-28,Low Salary
449,Angela Holloway,50,Female,Finance,Engineer,2024-02-20,35504,2,10,No,,
450,Ashley Hoffman,27,Male,Sales,Engineer,2023-01-31,115427,5,4,No,,
451,Jorge Novak,36,Female,IT,Executive,2025-10-21,32209,5,4,No,,
452,Melissa Ortiz,44,Male,IT,Manager,2024-07-14,60069,5,2,No,,
453,Paul Ramsey,41,Male,IT,Manager,2025-04-30,40195,3,12,No,,
454,Michael Jenkins,44,Male,Sales,Engineer,2023-12-26,39484,1,9,Yes,2024-02-22,Low Salary
455,Charlene Gardner,53,Male,HR,Manager,2023-01-05,71129,3,1,No,,
456,Aaron Vasquez,30,Male,Finance,Manager,2024-08-17,34674,3,8,No,,
457,Julia Cherry,26,Female,HR,Manager,2024-11-30,117659,1,5,Yes,2025-05-22,Better Offer
458,Matthew Conner,31,Female,Finance,Manager,2024-11-20,58088,2,15,No,,
459,Jeffrey Gordon,37,Male,HR,Analyst,2026-02-11,40753,5,9,No,,
460,Michael Elliott,50,Female,HR,Analyst,2022-04-09,75145,2,13,Yes,2025-04-30,Low Salary
461,Stephen Alexander,53,Male,Sales,Analyst,2022-04-18,76018,4,14,Yes,2023-09-26,Work Pressure
462,David Tyler,37,Female,IT,Engineer,2026-04-10,92348,2,5,Yes,2026-04-21,Low Salary
463,Tara Hicks,55,Female,Sales,Executive,2023-09-23,84186,3,14,No,,
464,Hector Snyder,28,Female,Sales,Engineer,2021-12-24,59206,5,7,No,,
465,Richard Johnson,43,Male,Sales,Analyst,2021-07-21,100616,4,10,Yes,2022-11-04,Low Salary
466,Phillip Simmons,43,Female,IT,Manager,2026-01-28,34473,4,7,No,,
467,Kelly Vaughn,32,Female,Sales,Engineer,2024-05-14,44151,2,4,No,,
468,Kent Vazquez,49,Male,IT,Manager,2022-11-07,47558,2,5,No,,
469,Mr. Shawn Kirby,47,Female,Finance,Engineer,2021-08-22,70191,5,6,No,,
470,Maria Baldwin,33,Female,Finance,Analyst,2024-08-18,66747,1,15,Yes,2024-12-19,Better Offer
471,Carrie Hall,36,Female,IT,Manager,2022-08-09,102271,1,4,No,,
472,Lynn Davidson,46,Female,Finance,Executive,2026-02-09,86669,2,6,No,,
473,Emily Patterson,33,Female,Sales,Engineer,2021-11-18,88731,1,13,Yes,2024-01-15,Better Offer
474,Jessica Matthews,45,Female,HR,Engineer,2025-04-18,95175,2,4,Yes,2025-04-29,Work Pressure
475,Patrick Singh,50,Female,Finance,Executive,2022-12-21,70938,3,2,Yes,2024-10-30,Low Salary
476,Jacob Holt,40,Male,Sales,Engineer,2025-03-06,112325,5,12,Yes,2025-06-08,Work Pressure
477,Nancy Hodges,25,Male,HR,Engineer,2023-01-12,48015,3,1,Yes,2023-11-22,Work Pressure
478,Billy Bentley,46,Male,Finance,Engineer,2023-11-09,113048,2,1,No,,
479,Tiffany Armstrong,38,Female,Sales,Executive,2021-12-21,53430,3,8,Yes,2023-07-31,Low Salary
480,Annette Nelson,24,Female,IT,Analyst,2025-04-25,113643,1,9,Yes,2025-12-29,Work Pressure
481,Jessica Davis,25,Male,Finance,Manager,2021-12-27,57655,5,4,No,,
482,Jennifer Johnson,43,Male,IT,Analyst,2026-02-01,62891,1,8,No,,
483,Lori Jones,46,Male,Finance,Manager,2025-07-12,98992,3,15,No,,
484,Felicia Greene,42,Female,Sales,Manager,2025-05-27,104247,1,13,No,,
485,Benjamin Copeland,32,Female,Finance,Manager,2026-01-23,80690,2,14,No,,
486,Andrea Jensen,39,Male,Finance,Engineer,2025-12-25,73047,1,8,No,,
487,Gina Gray,38,Male,HR,Manager,2022-11-03,109300,5,5,No,,
488,William Powell,45,Female,Finance,Analyst,2021-05-18,104137,4,11,No,,
489,Terri Sherman,47,Male,IT,Analyst,2026-01-28,119361,5,4,Yes,2026-03-30,Better Offer
490,Christina Blake,34,Male,HR,Manager,2024-09-25,27484,2,8,Yes,2025-06-16,Work Pressure
491,Nicole Roberts,45,Female,Sales,Executive,2022-09-06,74219,2,12,No,,
492,Joel Knapp,29,Female,Sales,Engineer,2021-07-18,101445,2,4,No,,
493,Roy Perkins,33,Male,HR,Manager,2025-06-16,64013,4,6,No,,
494,Carl Gomez,33,Female,Sales,Executive,2024-02-12,95760,4,2,No,,
495,Tyler Kennedy,38,Female,IT,Manager,2024-11-11,73471,2,9,No,,
496,Timothy Anderson,51,Male,IT,Executive,2025-11-23,41079,2,12,No,,
497,Kristine Morales,44,Female,Sales,Executive,2024-12-27,45174,2,14,No,,
498,Erica Cummings,31,Female,Finance,Executive,2022-12-18,37248,5,8,No,,
499,Patricia Eaton,48,Female,Finance,Analyst,2024-04-10,28024,4,3,Yes,2025-05-05,Work Pressure
500,Keith Crosby,42,Female,Sales,Executive,2021-06-23,47662,5,9,No,,
501,Lauren Allen,30,Male,Sales,Manager,2021-08-25,41560,3,7,No,,
502,Thomas Mason,25,Female,Sales,Engineer,2021-05-31,114181,5,5,No,,
503,Betty Wood,47,Female,Sales,Analyst,2026-03-23,62227,1,5,No,,
504,Thomas Mccarthy,40,Female,Finance,Analyst,2023-05-14,82102,5,6,No,,
505,Ryan Barnes,39,Female,HR,Engineer,2023-02-23,112672,2,9,No,,
506,Andrea Hill,55,Male,IT,Manager,2022-06-25,67803,5,7,No,,
507,Kenneth Bell,33,Female,Sales,Executive,2021-12-27,68629,3,1,Yes,2025-09-22,Work Pressure
508,Daniel Powers,43,Male,Sales,Analyst,2021-07-11,101081,1,15,No,,
509,Thomas Patterson,36,Female,IT,Engineer,2025-03-04,103666,1,12,No,,
510,Angela Lopez,22,Male,Sales,Manager,2025-07-23,41568,5,12,No,,
511,Alyssa Santiago,43,Male,Finance,Analyst,2025-11-01,57788,5,13,No,,
512,Bradley Morales,49,Male,Sales,Executive,2026-04-27,96991,5,11,No,,
513,Jodi Mcintyre,30,Male,Finance,Executive,2023-08-26,26217,2,12,Yes,2026-03-04,Work Pressure
514,Heather Allen,48,Male,IT,Executive,2025-01-01,33575,4,14,No,,
515,Bianca Holmes,51,Male,IT,Executive,2022-04-06,70671,1,12,No,,
516,Brian Smith,39,Female,HR,Analyst,2024-08-07,71462,5,15,Yes,2024-09-01,Low Salary
517,Scott Galvan,38,Male,Sales,Executive,2024-07-02,75951,1,12,Yes,2026-02-09,Better Offer
518,Kenneth Duran,24,Female,Finance,Analyst,2025-08-16,92460,2,10,No,,
519,Justin Ball,46,Male,Finance,Analyst,2024-08-14,32916,3,12,Yes,2024-11-22,Work Pressure
520,Cheryl Moran,49,Male,Sales,Manager,2021-11-06,74432,3,9,Yes,2022-08-31,Work Pressure
521,Christopher Bell,24,Male,HR,Analyst,2025-10-09,116737,5,8,Yes,2026-01-11,Low Salary
522,Briana Patel,53,Female,Sales,Manager,2024-03-20,29843,2,14,Yes,2025-03-15,Low Salary
523,Monica Shaw,40,Female,Finance,Executive,2025-04-14,54429,2,5,Yes,2025-11-16,Low Salary
524,Jason Gallagher,31,Male,HR,Analyst,2025-03-22,73503,5,2,Yes,2025-07-15,Work Pressure
525,Andrew Lane,54,Female,HR,Engineer,2024-08-21,116776,3,4,No,,
526,Mr. William Barrett,46,Female,Finance,Executive,2023-10-17,56422,2,6,No,,
527,Stacy Campbell,22,Male,HR,Executive,2025-05-28,49046,3,3,No,,
528,Kathleen Palmer,25,Male,Finance,Executive,2025-10-24,57852,2,4,Yes,2026-04-22,Low Salary
529,Edward Bond,52,Female,IT,Analyst,2021-07-17,117818,4,9,No,,
530,James Bennett,33,Male,IT,Analyst,2026-03-19,60462,1,14,Yes,2026-04-16,Low Salary
531,Joshua Carr,40,Male,Finance,Engineer,2025-04-29,63421,1,8,No,,
532,Allen Miranda MD,47,Female,Finance,Engineer,2024-02-15,37887,4,9,No,,
533,Krista Butler,54,Male,IT,Executive,2022-03-17,119818,4,5,Yes,2023-12-14,Better Offer
534,Deborah Lowe MD,53,Male,Finance,Executive,2023-05-15,49944,3,10,Yes,2025-12-12,Low Salary
535,Brian Watson,51,Female,IT,Engineer,2026-02-08,40529,2,3,No,,
536,Steven Nichols,22,Female,Finance,Analyst,2022-08-17,77133,5,10,Yes,2024-03-28,Low Salary
537,Adam Brown,30,Female,Finance,Executive,2023-08-01,105229,5,6,No,,
538,Emily Paul,25,Male,Finance,Analyst,2025-03-21,77382,5,8,Yes,2026-02-11,Work Pressure
539,Cody Mendoza,30,Female,HR,Engineer,2025-12-26,82708,4,11,Yes,2026-01-08,Low Salary
540,Heather Thompson,54,Female,HR,Analyst,2021-11-24,71208,2,11,No,,
541,Dustin Stephens,55,Male,Finance,Manager,2021-05-25,73245,1,12,No,,
542,Crystal Kelley,34,Female,IT,Manager,2023-09-09,69764,3,11,No,,
543,Ross Maxwell,26,Female,Finance,Analyst,2025-04-14,66872,1,13,No,,
544,Veronica Garrett,23,Male,HR,Engineer,2022-01-17,105595,2,15,Yes,2022-08-15,Work Pressure
545,Alexis Acevedo DDS,34,Male,HR,Executive,2022-09-30,76950,5,3,No,,
546,Bradley Johnson,55,Male,IT,Executive,2022-12-15,77608,3,7,No,,
547,Sara Curtis,49,Female,HR,Executive,2024-02-20,50126,2,7,No,,
548,Anna Wright,34,Female,IT,Manager,2021-11-02,57665,5,10,No,,
549,Bonnie Ferguson,31,Female,HR,Manager,2024-05-28,86790,2,6,No,,
550,Jennifer Hancock,46,Female,Finance,Engineer,2025-11-25,38517,5,9,Yes,2025-12-16,Work Pressure
551,Brandy Hernandez,32,Female,Finance,Engineer,2021-09-20,107000,5,3,Yes,2025-06-19,Better Offer
552,Kimberly Huerta,37,Male,Sales,Analyst,2022-02-23,27602,2,7,No,,
553,Janet Kelly,28,Female,HR,Engineer,2025-11-11,117240,2,9,No,,
554,Thomas Waller,44,Male,IT,Manager,2024-08-08,80456,1,2,No,,
555,James Clements,42,Male,Sales,Manager,2023-04-07,65907,5,3,No,,
556,Julia Ingram,33,Female,IT,Manager,2026-02-24,64829,4,12,No,,
557,Meagan Robinson,39,Male,Sales,Engineer,2025-07-26,56631,2,8,No,,
558,Sharon Vasquez,22,Male,HR,Analyst,2021-04-29,34963,2,3,Yes,2025-06-29,Work Pressure
559,Joel Mejia,49,Male,Sales,Analyst,2022-03-06,38596,5,12,No,,
560,Judy Flores,55,Male,Sales,Manager,2026-03-04,54292,2,4,Yes,2026-04-02,Better Offer
561,Rebecca Murphy,33,Male,Sales,Engineer,2021-10-19,44533,3,2,No,,
562,Kathleen Burton,48,Female,HR,Manager,2022-12-07,85312,2,13,No,,
563,Claire Velez,30,Female,HR,Executive,2023-05-07,25660,3,11,No,,
564,James Miller,39,Female,IT,Engineer,2024-01-13,93443,2,4,Yes,2024-07-22,Better Offer
565,Crystal Cervantes,26,Male,Finance,Analyst,2025-09-14,27931,3,15,No,,
566,Amy Clark,39,Male,Finance,Analyst,2022-04-14,91350,5,9,No,,
567,John Reynolds,52,Male,Sales,Analyst,2023-02-11,62378,1,3,No,,
568,Juan Curtis,38,Male,IT,Executive,2022-04-06,82727,2,8,No,,
569,Lindsey Beck,46,Female,IT,Executive,2022-10-12,73452,2,9,No,,
570,Connor Johnson,28,Female,IT,Engineer,2021-07-15,25033,5,14,No,,
571,Lisa Hunter,25,Male,IT,Manager,2024-07-07,33139,4,14,No,,
572,Dr. Carrie Cook,35,Female,IT,Engineer,2023-04-20,62087,3,7,Yes,2024-05-19,Better Offer
573,Jeffrey Smith,26,Female,IT,Analyst,2021-06-14,88630,4,7,No,,
574,Jacqueline Shelton,34,Male,Sales,Engineer,2022-09-30,89593,4,8,Yes,2024-10-08,Better Offer
575,Samantha Schwartz,38,Female,HR,Engineer,2022-02-15,112360,1,8,No,,
576,Stefanie Roberson,23,Male,HR,Manager,2025-08-01,85724,1,15,No,,
577,Alex Stevens,33,Male,Sales,Manager,2025-02-27,116026,5,10,Yes,2025-03-04,Work Pressure
578,Andrew Williams,51,Male,Finance,Engineer,2024-11-18,52764,5,9,Yes,2025-01-05,Work Pressure
579,Hector Wright,42,Female,IT,Engineer,2023-03-04,86632,3,14,No,,
580,Jasmine Bennett,55,Male,Finance,Manager,2021-08-04,51826,2,15,No,,
581,Janet Thompson,47,Female,IT,Manager,2022-02-21,48214,5,7,No,,
582,Justin Smith,27,Female,Finance,Manager,2024-07-15,58398,5,9,No,,
583,April Padilla,51,Male,Sales,Analyst,2023-09-16,56742,5,2,No,,
584,Ryan Reynolds,32,Male,HR,Engineer,2022-10-02,97203,2,2,No,,
585,Sarah Ramirez,54,Female,Finance,Executive,2024-06-14,96196,2,2,No,,
586,Rachel Smith,44,Male,Sales,Executive,2022-08-05,36715,3,4,No,,
587,William Lee,32,Male,Sales,Manager,2021-09-21,98113,2,12,No,,
588,Glenn Robinson,46,Female,IT,Analyst,2025-08-10,99371,2,15,No,,
589,Sabrina Thompson,25,Male,Sales,Engineer,2023-10-12,115310,4,3,No,,
590,Jeremy Marks MD,35,Female,HR,Manager,2023-09-09,69289,2,6,No,,
591,April Nelson,40,Female,HR,Analyst,2024-03-02,71811,3,7,Yes,2026-01-08,Low Salary
592,Mary Briggs,26,Female,HR,Analyst,2025-04-02,98203,4,3,No,,
593,Kelly Lyons,35,Female,IT,Executive,2023-12-17,47665,5,12,No,,
594,Robert Leon,24,Male,Sales,Engineer,2025-11-28,114244,2,4,No,,
595,Rachel Smith,52,Female,Sales,Analyst,2023-07-19,66993,5,2,No,,
596,Anita Ayers,27,Male,Sales,Engineer,2026-02-07,43600,2,9,No,,
597,Michael Evans,42,Female,HR,Engineer,2024-10-29,90025,1,3,No,,
598,Craig Friedman,48,Male,Sales,Executive,2025-05-02,94766,4,9,No,,
599,Bryan Gonzalez,44,Male,IT,Manager,2022-06-27,82422,3,12,No,,
600,Mary Barnes,40,Male,Finance,Analyst,2021-09-27,66319,2,8,No,,
601,Donna Jackson,35,Male,HR,Analyst,2025-10-08,100842,5,5,No,,
